,CAMIS,new_grade,INSPECTION DATE,VIOLATION CODE,SCORE,GRADE,CD,HealthArea,SanitDistr,AssessTot,YearAlter1,YearAlter2,YearBuilt,NumFloors,yelp_rating,yelp_categories,yelp_review_count,stats.checkinsCount,stats.tipCount,stats.usersCount,311_complaint_count,goog_lat,goog_lng,is_coffee,is_pizza,is_sandwiches,is_chinese,is_hotdogs,is_italian,is_breakfast_brnch,is_newamerican,is_bakeries,is_brgers,is_tradamerican,is_bars,is_mexican,is_donts,is_cafes,is_salad,is_japanese,is_desserts,is_seafood,is_icecream,failed,yrs_since_reno,bldg_age
9285,41617279,A,03/14/2013,06C,12.0,A,CD_211,HealthArea_1410,SanitDistr_11,-0.15396634421,0.0,0.0,2007.0,-0.561136718747,-0.684218250895,"[u'donuts', u'coffee']",-0.446445526656,-0.123523067933,-0.144658149398,-0.137104583829,-0.511584081204,40.841092,-73.839339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286620935229,-0.393448316545
9286,41617151,A,12/03/2015,10F,5.0,A,CD_411,HealthArea_2150,SanitDistr_11,-0.117996487837,1994.0,0.0,1964.0,-0.389056417853,-0.0236237799941,[u'shoppingcenters'],-0.446445526656,-0.103304785884,-0.130490236667,-0.104654930516,0.0,40.7544965,-73.7376181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236529467067,-0.225562497887
9287,41617019,0,05/08/2015,10H,12.0,A,CD_103,HealthArea_6600,SanitDistr_3,-0.148138990834,2009.0,0.0,1995.0,-0.216976116959,0.636970690907,[u'comedyclubs'],0.0388317678832,-0.0150923139761,0.0678605415679,0.0994436400027,0.0,40.7235745,-73.984883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294327314946,-0.346596460176
9288,41616953,A,05/07/2015,09C,11.0,A,CD_406,HealthArea_1940,SanitDistr_6,-0.152317554312,2009.0,0.0,1974.0,-0.4750965683,-1.3448127218,"[u'donuts', u'coffee']",-0.360174007627,-0.119040206703,-0.229665625785,-0.150578849744,0.0,40.7208339,-73.8446544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294327314946,-0.264605711529
9290,41616865,A,03/04/2014,10B,8.0,A,CD_211,HealthArea_810,SanitDistr_11,-0.153590736496,0.0,0.0,2008.0,-0.303016267406,1.29756516181,[u'seafood'],-0.331416834617,-0.141743463394,-0.25327881367,-0.172513701232,6.65584617806,40.86457,-73.867028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.290474125088,-0.39735263791
9292,41616574,A,12/27/2012,06D,12.0,A,CD_104,HealthArea_5600,SanitDistr_4,0.0939914074196,2014.0,1999.0,1934.0,0.041144334382,0.636970690907,[u'lounges'],1.35447243308,0.0917285726886,0.809314641162,0.444273432295,3.18773476229,40.7419634,-74.0049148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313593264239,-0.108432856963
9293,41616501,A,03/12/2015,10F,7.0,A,CD_102,HealthArea_5700,SanitDistr_2,-0.140513016028,2014.0,0.0,1910.0,0.041144334382,0.0,0,0.0,0.0166592224728,0.436226272576,0.124094235009,0.0,40.7296991,-73.9954861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313593264239,-0.0147291442229
9294,41616499,A,03/14/2014,06E,10.0,A,CD_109,HealthArea_8800,SanitDistr_9,-0.0414409350392,1987.0,1994.0,1901.0,0.557385237064,0.0,0,0.0,-0.136946884435,-0.248556176093,-0.169728323266,-0.511584081204,40.8091347,-73.9639617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236529467067,0.0204097480544
9297,41616179,A,05/19/2015,10B,7.0,A,CD_407,HealthArea_1320,SanitDistr_7,-0.150062364697,0.0,0.0,1954.0,-0.561136718747,-0.684218250895,[u'pizza'],-0.335011481243,-0.138185243891,-0.243833538516,-0.17021576441,0.0,40.7534956,-73.8218381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824018727235,-0.186519284246
9298,41616112,A,07/10/2013,06C,6.0,A,CD_105,HealthArea_5300,SanitDistr_5,-0.105812547821,1988.0,0.0,1913.0,0.38530493617,0.0,0,0.0,-0.140967424802,-0.267446726401,-0.173035959601,0.0,40.7418346,-73.9848395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213410327916,-0.0264421083154
9300,41615961,C,05/03/2016,02G,9.0,A,CD_211,HealthArea_1210,SanitDistr_11,-0.150640470047,0.0,0.0,1932.0,-0.561136718747,-0.684218250895,[u'restaurants'],-0.439256233403,-0.141215096693,-0.258001451247,-0.170772840003,0.413245629669,40.8543674,-73.8665222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236830416567,-0.100624214234
9302,41615913,B,08/06/2015,04H,18.0,B,CD_402,HealthArea_910,SanitDistr_2,-0.153046777301,0.0,0.0,1931.0,-0.561136718747,0.636970690907,"[u'mediterranean', u'modern_european']",-0.169657736437,-0.137417461028,-0.196607162746,-0.160989199895,0.0,40.7450113,-73.9209705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00622149402426,-0.0967198928701
9303,41615861,A,03/06/2015,02B,11.0,A,CD_301,HealthArea_700,SanitDistr_1,-0.154110075305,0.0,0.0,1920.0,-0.389056417853,1.29756516181,"[u'tapas', u'italian']",0.578028761815,-0.115803960658,0.138700105223,-0.109424890284,0.0,40.7114709,-73.9476417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486065824688,-0.0537723578644
9304,41615714,A,03/05/2015,08A,16.0,B,CD_409,HealthArea_2500,SanitDistr_9,-0.154225494884,0.0,0.0,1931.0,-0.561136718747,0.636970690907,"[u'peruvian', u'latin']",-0.406904413768,-0.141693929016,-0.258001451247,-0.172409249559,0.0,40.69265,-73.860179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00622149402426,-0.0967198928701
9306,41615530,A,05/07/2015,10F,7.0,A,CD_302,HealthArea_1300,SanitDistr_2,-0.154263626545,0.0,0.0,1930.0,-0.389056417853,-0.684218250895,[u'coffee'],-0.396120473889,-0.140150107561,-0.224942988208,-0.168126730935,-0.511584081204,40.685176,-73.961339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100746838829,-0.0928155715059
9307,41615509,A,03/30/2015,10B,11.0,A,CD_105,HealthArea_5200,SanitDistr_5,-0.0449796600039,0.0,1936.0,1914.0,1.07362613975,-0.0236237799941,"[u'sandwiches', u'hotdogs']",-0.428472293525,0.655718747547,0.228430219187,0.416350018177,-0.511584081204,40.7521049,-73.9868643,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130444552687,-0.0303464296795
9308,41615430,A,06/29/2016,04L,10.0,A,CD_308,HealthArea_2710,SanitDistr_8,-0.154285456077,0.0,0.0,1930.0,-0.389056417853,0.636970690907,"[u'tex-mex', u'mexican']",1.17114545514,-0.0747894954794,0.52595638654,-0.0690020925405,-0.280376653486,40.6752112,-73.9566587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0100746838829,-0.0928155715059
9310,41615382,A,07/12/2016,06D,9.0,A,CD_103,HealthArea_6600,SanitDistr_3,-0.154140160219,0.0,0.0,1900.0,-0.303016267406,0.0,0,0.0,-0.121442624047,0.17648120584,-0.10263553149,-0.511584081204,40.7219227,-73.9866681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125670379641,0.0243140694186
9311,41615286,A,03/17/2014,06D,8.0,A,CD_109,HealthArea_1400,SanitDistr_9,-0.151028874532,0.0,0.0,1926.0,-0.130935966512,-0.0236237799941,"[u'japanese', u'cafes']",-0.187630969568,-0.13681479276,-0.149380786975,-0.159770597034,0.0,40.8154715,-73.9587881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0254874433172,-0.0771982860493
9312,41615281,A,06/24/2015,09C,11.0,A,CD_503,HealthArea_920,SanitDistr_3,-0.146511421711,0.0,0.0,1971.0,-0.561136718747,0.636970690907,[u'szechuan'],-0.428472293525,-0.141074749288,-0.262724088824,-0.171469184495,0.0,40.5594574,-74.1643832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14790610032,-0.252892747436
9313,41615257,A,12/01/2014,02H,21.0,B,CD_109,HealthArea_1400,SanitDistr_9,-0.151028874532,0.0,0.0,1926.0,-0.130935966512,0.636970690907,"[u'ramen', u'soup', u'noodles']",2.61259875225,-0.0724201010538,0.549569574425,-0.0228344527405,-0.0491692257674,40.8153944,-73.9588495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0254874433172,-0.0771982860493
9319,41614707,A,02/24/2016,04L,10.0,A,CD_108,HealthArea_4100,SanitDistr_8,-0.0235556801887,0.0,0.0,1913.0,0.729465537958,-1.3448127218,[u'collegeuniv'],-0.122927330297,-0.142081948312,-0.267446726401,-0.173175228499,-0.280376653486,40.7686084,-73.9650501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075578911479,-0.0264421083154
9322,41614531,A,09/10/2014,10F,4.0,A,CD_208,HealthArea_310,SanitDistr_8,-0.150181972701,1996.0,0.0,1966.0,-0.561136718747,-0.684218250895,"[u'newamerican', u'lounges', u'breakfast_brunch']",0.175428339679,-0.130821132993,-0.196607162746,-0.146818589488,0.0,40.8806733,-73.9024811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244235846785,-0.233371140615
9323,41614445,C,01/26/2017,04A,38.0,C,CD_402,HealthArea_720,SanitDistr_2,-0.0852020310406,0.0,0.0,2007.0,1.93402764421,-0.684218250895,"[u'bars', u'mexican']",0.718219980238,-0.103428621829,0.105641642184,-0.10218290757,0.0,40.7458566,-73.9563139,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.286620935229,-0.393448316545
9324,41614411,A,03/05/2015,02G,12.0,A,CD_106,HealthArea_5900,SanitDistr_6,-0.153454473399,0.0,0.0,1910.0,-0.303016267406,-0.0236237799941,[u'thai'],0.0963461139026,-0.131176129371,-0.168271337284,-0.143406501479,0.0,40.7322179,-73.9822482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871384810548,-0.0147291442229
9325,41614253,A,11/16/2016,10F,12.0,A,CD_212,HealthArea_510,SanitDistr_12,-0.153597874393,0.0,0.0,1991.0,-0.4750965683,0.636970690907,[u'pizza'],-0.457229466535,-0.141421489936,-0.267446726401,-0.172374432334,0.0,40.8999482,-73.8674426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224969897492,-0.330979174719
9326,41614214,A,09/28/2015,06C,12.0,A,CD_413,HealthArea_2910,SanitDistr_13,-0.154270447202,0.0,0.0,1931.0,-0.4750965683,-0.0236237799941,[u'indpak'],-0.388931180636,0.0,0.0,0.0,0.0,40.7158247,-73.7473724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622149402426,-0.0967198928701
9328,41614161,A,04/08/2014,02H,23.0,B,CD_110,HealthArea_1900,SanitDistr_10,-0.148218086449,1985.0,0.0,1920.0,-0.4750965683,0.636970690907,"[u'southern', u'soulfood']",6.01672910728,-0.0465631556149,1.02183333213,0.110097710726,1.10686791282,40.8025045,-73.950318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20185075834,-0.0537723578644
9329,41614152,A,10/29/2015,06D,11.0,A,CD_302,HealthArea_2400,SanitDistr_2,-0.154017344091,2008.0,0.0,1900.0,-0.389056417853,0.0,0,0.0,-0.10620254701,0.171758568263,-0.0795865288144,0.0,40.6883527,-73.9889524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290474125088,0.0243140694186
9330,41614029,A,03/23/2016,10B,12.0,A,CD_103,HealthArea_6600,SanitDistr_3,-0.152833283446,0.0,0.0,1900.0,-0.216976116959,0.636970690907,[u'seafood'],4.61481692305,-0.00993248290986,1.16823509702,0.156822426119,0.0,40.7269998,-73.9852639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.125670379641,0.0243140694186
9331,41613996,A,12/30/2013,10D,6.0,A,CD_202,HealthArea_4300,SanitDistr_2,-0.153981777501,0.0,0.0,1995.0,-0.561136718747,-0.0236237799941,[u'pizza'],-0.410499060394,-0.140604172695,-0.243833538516,-0.171260281147,0.0,40.80984,-73.880647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240382656926,-0.346596460176
9332,41613939,A,05/17/2016,06F,5.0,A,CD_108,HealthArea_4800,SanitDistr_8,-0.116169567754,2005.0,0.0,1927.0,1.33174659109,0.636970690907,[u'juicebars'],-0.234361375709,-0.088667377115,-0.111599686359,-0.115065280667,0.0,40.7644,-73.966204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9333,41613938,A,05/06/2014,10F,7.0,A,CD_102,HealthArea_6800,SanitDistr_2,-0.0284010904392,2010.0,2013.0,1900.0,0.38530493617,0.636970690907,"[u'cafes', u'coffee', u'juicebars']",0.276078445213,0.0,0.0,0.0,-0.280376653486,40.7240841,-73.9970289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.309740074381,0.0243140694186
9336,41613424,A,05/14/2014,10F,11.0,A,CD_403,HealthArea_1100,SanitDistr_3,-0.154214658714,0.0,0.0,1930.0,-0.4750965683,0.0,0,0.0,-0.142230551447,-0.267446726401,-0.173453766296,0.0,40.752854,-73.8667371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100746838829,-0.0928155715059
9338,41613314,A,06/08/2015,04N,11.0,A,CD_107,HealthArea_3500,SanitDistr_7,-0.142814505515,0.0,0.0,1927.0,0.729465537958,-0.684218250895,"[u'delis', u'juicebars', u'hotdogs']",-0.421283000272,-0.135923173952,-0.220220350631,-0.161650727162,0.0,40.7832245,-73.9779202,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0216342534586,-0.0811026074135
9340,41613057,A,02/22/2014,04H,12.0,A,CD_407,HealthArea_2012,SanitDistr_7,-0.153940622059,0.0,0.0,1931.0,-0.561136718747,0.636970690907,"[u'divebars', u'sportsbars']",-0.44285088003,-0.135865383844,-0.239110900939,-0.169797957715,0.0,40.7472848,-73.8292993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00622149402426,-0.0967198928701
9341,41612972,A,04/29/2014,06D,5.0,A,CD_301,HealthArea_1500,SanitDistr_1,-0.143870399826,1997.0,2005.0,1900.0,-0.216976116959,-1.3448127218,"[u'breakfast_brunch', u'tradamerican']",-0.17684702969,-0.12474491593,-0.12576759909,-0.129340342747,0.0,40.7009849,-73.9414363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.278914555512,0.0243140694186
9343,41612554,A,07/17/2014,10F,12.0,A,CD_210,HealthArea_3210,SanitDistr_10,-0.152972826116,0.0,0.0,1927.0,-0.561136718747,-1.3448127218,"[u'coffee', u'donuts']",-0.464418759787,-0.123481789285,-0.144658149398,-0.137104583829,0.0,40.8263536,-73.8221841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216342534586,-0.0811026074135
9345,41612489,A,04/17/2015,10F,10.0,A,CD_105,HealthArea_4700,SanitDistr_5,-0.14864828943,2012.0,0.0,1909.0,-0.130935966512,-0.0236237799941,[u'delis'],-0.151684503306,-0.130028582942,-0.163548699707,-0.146365965569,-0.511584081204,40.7642532,-73.9813535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305886884522,-0.0108248228588
9348,41612260,A,05/19/2016,09A,7.0,A,CD_409,HealthArea_2500,SanitDistr_9,-0.154242625837,0.0,0.0,1931.0,-0.389056417853,0.636970690907,[u'spanish'],-0.284686428476,-0.140141851831,-0.25327881367,-0.169484602693,0.0,40.6925192,-73.855647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622149402426,-0.0967198928701
9349,41612074,A,08/26/2015,04N,10.0,A,CD_108,HealthArea_4800,SanitDistr_8,-0.00482452381262,2004.0,2011.0,1868.0,0.38530493617,-0.0236237799941,"[u'bakeries', u'desserts', u'cupcakes']",0.732598566743,0.151888075055,2.64169802105,0.754181548327,0.875660485106,40.7617753,-73.9666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.302033694663,0.149252353071
9350,41612017,A,05/12/2016,06C,10.0,A,CD_102,HealthArea_5700,SanitDistr_2,-0.132227268042,1929.0,0.0,1929.0,0.38530493617,-0.0236237799941,"[u'asianfusion', u'indpak']",-0.122927330297,-0.116951507087,-0.0643733105889,-0.126903137026,-0.511584081204,40.7302296,-73.9940235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139278737415,-0.0889112501418
9352,41611929,A,04/06/2016,10F,12.0,A,CD_407,HealthArea_1310,SanitDistr_7,-0.149017402301,0.0,0.0,2008.0,-0.561136718747,0.0,0,0.0,-0.14213973842,-0.267446726401,-0.17310559405,0.0,40.764274,-73.810721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290474125088,-0.39735263791
9353,41611875,A,05/19/2016,06D,7.0,A,CD_104,HealthArea_4700,SanitDistr_4,-0.14908363684,1989.0,0.0,1900.0,-0.303016267406,0.636970690907,[u'pubs'],0.99141312383,0.0153052828011,0.469284735615,0.214897556727,0.0,40.7659887,-73.9874078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217263517774,0.0243140694186
9355,41611854,A,09/01/2015,02G,11.0,A,CD_408,HealthArea_2022,SanitDistr_8,0.20955646037,2002.0,2004.0,1950.0,-0.216976116959,0.0,0,0.0,-0.104411053664,-0.191884525169,-0.131742731243,0.0,40.724247,-73.7945861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.170901998789
9356,41611748,A,10/16/2014,0,0.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9357,41611745,A,10/16/2014,10F,12.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9358,41611726,A,12/15/2015,0,0.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9359,41611725,A,02/10/2017,10B,2.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9360,41611720,A,12/15/2015,0,0.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9361,41611718,A,12/15/2015,0,0.0,A,CD_107,HealthArea_3400,SanitDistr_7,-0.115366397866,2005.0,0.0,1927.0,1.67590719287,0.636970690907,"[u'musicvenues', u'theater']",0.380323197374,0.180353831081,0.492897923501,0.703243948759,0.0,40.7804964,-73.9810906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278914555512,-0.0811026074135
9363,41611709,A,11/26/2014,10F,12.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,0.0,0.0,0.0,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9364,41611708,A,04/07/2016,04L,9.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.142065436853,-0.267446726401,-0.173001142377,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9367,41611698,A,05/20/2015,0,0.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.14101695918,-0.258001451247,-0.172478884008,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9368,41611680,A,04/25/2014,06D,5.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.124761427389,-0.0690959481659,-0.148385364595,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9369,41611678,A,12/07/2016,06D,8.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.124761427389,-0.0690959481659,-0.148385364595,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9370,41611674,A,04/19/2013,10F,3.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.09807065325,-0.135212874244,-0.079029453221,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9371,41611669,A,05/01/2012,10F,7.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.141817764962,-0.25327881367,-0.172095894537,1.56928276826,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9372,41611667,A,04/10/2015,04A,12.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,0.0194248919243,0.195371756148,0.0646960498667,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9373,41611664,A,12/07/2016,06D,7.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,0.0,0.0,0.0,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9374,41611658,A,05/20/2015,06D,7.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,0.0,0.0,0.0,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9375,41611654,A,04/10/2015,09C,12.0,A,CD_410,HealthArea_3611,SanitDistr_10,0.109417553156,1981.0,2010.0,1957.0,-0.216976116959,0.0,0,0.0,-0.0898809693818,-0.00770165966455,-0.0875248560198,0.0,40.6724727,-73.8328505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.198232248338
9376,41611472,A,04/15/2016,08C,9.0,A,CD_201,HealthArea_4700,SanitDistr_1,-0.154086365197,2001.0,0.0,1931.0,-0.216976116959,-2.0054071927,"[u'newamerican', u'italian', u'bars']",-0.446445526656,0.0,0.0,0.0,-0.511584081204,40.8071208,-73.9276871,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.263501796077,-0.0967198928701
9377,41611450,A,02/02/2015,09B,4.0,A,CD_108,HealthArea_3300,SanitDistr_8,-0.150115738161,1998.0,0.0,1910.0,-0.216976116959,0.636970690907,[u'thai'],-0.0869808640344,-0.137351415191,-0.163548699707,-0.163217502268,-0.511584081204,40.7828775,-73.9452902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251942226502,-0.0147291442229
9378,41611274,A,03/10/2016,0,0.0,A,CD_308,HealthArea_2600,SanitDistr_8,-0.154269788429,0.0,0.0,1931.0,-0.389056417853,0.636970690907,"[u'falafel', u'vegetarian']",0.153860459922,-0.133801451417,-0.149380786975,-0.154861368368,0.0,40.680569,-73.9742804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622149402426,-0.0967198928701
9382,41610768,A,04/20/2016,06E,13.0,A,CD_105,HealthArea_5700,SanitDistr_5,0.120948793582,0.0,0.0,1932.0,0.557385237064,-0.0236237799941,"[u'newamerican', u'burgers']",1.08487393611,0.0857514243815,1.13989927155,0.297727734015,-0.280376653486,40.7408815,-73.9875274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236830416567,-0.100624214234
9383,41610749,A,01/23/2015,06C,12.0,A,CD_103,HealthArea_6200,SanitDistr_3,-0.146749994664,1986.0,2001.0,1900.0,-0.216976116959,0.0,0,0.0,0.0624042207732,1.14934454671,0.160304148578,-0.511584081204,40.7291106,-73.9866336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263501796077,0.0243140694186
9384,41610725,A,09/16/2014,0,0.0,A,CD_407,HealthArea_1200,SanitDistr_7,-0.151719514294,1995.0,0.0,1931.0,-0.4750965683,-0.0236237799941,"[u'coffee', u'juicebars']",0.0244531813783,-0.114441765257,-0.116322323936,-0.116980228019,0.0,40.7596083,-73.8304685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.240382656926,-0.0967198928701
