,AssessTot,NumFloors,yelp_rating,yelp_review_count,stats.checkinsCount,stats.tipCount,stats.usersCount,311_complaint_count,yrs_since_reno,bldg_age,is_coffee,is_pizza,is_sandwiches,is_chinese,is_hotdogs,is_italian,is_breakfast_brnch,is_newamerican,is_bakeries,is_brgers,is_tradamerican,is_bars,is_mexican,is_donts,is_cafes,is_salad,is_japanese,is_desserts,is_seafood,is_icecream,CD_101,CD_102,CD_103,CD_104,CD_105,CD_106,CD_107,CD_108,CD_109,CD_110,CD_111,CD_112,CD_164,CD_201,CD_202,CD_203,CD_204,CD_205,CD_206,CD_207,CD_208,CD_209,CD_210,CD_211,CD_212,CD_226,CD_227,CD_228,CD_301,CD_302,CD_303,CD_304,CD_305,CD_306,CD_307,CD_308,CD_309,CD_310,CD_311,CD_312,CD_313,CD_314,CD_315,CD_316,CD_317,CD_318,CD_355,CD_356,CD_401,CD_402,CD_403,CD_404,CD_405,CD_406,CD_407,CD_408,CD_409,CD_410,CD_411,CD_412,CD_413,CD_414,CD_480,CD_481,CD_483,CD_501,CD_502,CD_503,CD_595
13216,-0.154048012041,-0.4750965683,-0.684218250895,-0.471608053039,-0.140406035182,-0.262724088824,-0.169728323266,0.0,-0.205703948199,-0.311457567898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13218,-0.154096241074,-0.4750965683,0.636970690907,-0.367363300879,-0.139258488753,-0.239110900939,-0.169937226613,0.0,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13220,-0.150665549145,-0.561136718747,-0.0236237799941,-0.457229466535,-0.132191584125,-0.262724088824,-0.162172985531,0.413245629669,-0.294327314946,-0.354405102904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13223,-0.141889151122,-0.561136718747,-2.0054071927,-0.403309767141,-0.1407445201,-0.248556176093,-0.168997161549,0.182038201951,0.0794321013376,-0.0225377869512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13232,-0.154199829894,-0.389056417853,-1.3448127218,-0.410499060394,-0.141834276421,-0.262724088824,-0.171852173965,0.0,-0.309740074381,-0.0732939646852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233,-0.154156570951,-0.389056417853,0.636970690907,2.91814371548,0.00916301989988,1.20129356006,0.278264905472,0.0,0.0486065824688,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13234,-0.154011357975,-0.4750965683,-0.684218250895,-0.44285088003,-0.112840153694,-0.15882606213,-0.142849425886,0.0,-0.236529467067,-0.0967198928701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13237,-0.153161883928,-0.561136718747,1.95815963271,-0.460824113161,-0.140818821667,-0.248556176093,-0.171469184495,0.0,-0.275061365653,-0.112337178327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13238,-0.154298803016,-0.647176869194,-0.0236237799941,-0.263118548719,-0.135782826547,-0.201329800323,-0.158691263072,-0.511584081204,7.44673111097,7.4425246613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13240,-0.154134824301,-0.561136718747,0.0,0.0,-0.1399106914,-0.25327881367,-0.170180947185,0.0,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13241,-0.14910742983,-0.303016267406,-0.0236237799941,0.836843318903,-0.0723127765676,0.167035930686,-0.0385370210285,-0.280376653486,-0.28276774537,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13243,-0.152113706263,-0.4750965683,0.636970690907,-0.327822187991,-0.142040669664,-0.267446726401,-0.173070776826,0.0,-0.124786961168,-0.229466819251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13245,-0.154151543699,-0.4750965683,0.636970690907,-0.464418759787,-0.140794054478,-0.243833538516,-0.17021576441,0.0,-0.240382656926,-0.346596460176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13248,-0.148606490934,-0.130935966512,0.0,0.0,-0.140670218532,-0.25327881367,-0.171190646698,0.0,-0.209557138057,-0.0889112501418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13249,-0.15380815298,-0.561136718747,-0.684218250895,-0.331416834617,-0.140084061723,-0.25327881367,-0.167465203667,0.0,-0.275061365653,-0.0928155715059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13251,-0.103229400777,0.213224635276,0.0,0.0,-0.134519699902,-0.229665625785,-0.152493797096,0.0,-0.186437998906,-0.291935961078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13252,0.0814234928455,2.4502685469,0.0,0.0,-0.0200787747184,0.752642990237,0.165596366715,0.182038201951,-0.290474125088,-0.2567970688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13254,-0.152365783346,-0.561136718747,0.0,0.0,-0.129913002726,-0.220220350631,-0.154478378897,0.0,-0.267354985936,-0.213849533795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13259,3.73187840916,-0.561136718747,0.0,0.0,-0.141916833718,-0.262724088824,-0.172165528986,0.0,-0.00148488569293,-0.104528535598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13261,-0.104201698096,1.07362613975,-1.3448127218,0.480973302908,-0.0854889211783,0.0678605415679,-0.00448577538413,2.0316976237,-0.124786961168,-0.229466819251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13262,-0.151574827193,-0.561136718747,-1.3448127218,-0.349390067748,-0.132084259638,-0.243833538516,-0.150091408599,0.0,-0.244235846785,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13263,-0.153058352269,-0.561136718747,0.0,0.0,-0.129566262078,-0.243833538516,-0.147166761734,0.0,-0.275061365653,-0.202136569702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13265,-0.154129036817,-0.4750965683,0.636970690907,1.4946636515,-0.106062199605,0.209539668879,-0.0876641249182,0.0,0.0486065824688,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13266,-0.151704724057,-0.130935966512,1.29756516181,-0.0114932848838,-0.128162788028,-0.135212874244,-0.131011569527,0.0,0.0871384810548,-0.0147291442229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13267,-0.153543214821,-0.4750965683,0.636970690907,-0.205604202699,-0.137145021948,-0.187161887592,-0.161755178835,0.182038201951,0.0100746838829,-0.0928155715059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13268,-0.112489375244,1.24570644064,-1.3448127218,-0.399715120515,-0.131894377855,-0.229665625785,-0.165515439091,0.182038201951,0.0486065824688,0.0243140694186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13270,-0.154253529171,-0.389056417853,-0.0236237799941,1.79301932148,-0.0799988609238,0.289824507688,-0.0517675663708,0.875660485106,0.0293406331758,-0.0732939646852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13271,-0.153677613062,-0.4750965683,0.636970690907,-0.378147240758,-0.140909634694,-0.25327881367,-0.172687787355,0.0,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13274,-0.153595945231,-0.130935966512,0.0,0.0,-0.141537070152,-0.262724088824,-0.171573636169,-0.511584081204,-0.240382656926,-0.0147291442229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13275,-0.154262792004,-0.389056417853,0.636970690907,0.103535407155,-0.0382496358011,0.289824507688,0.0310626109174,0.0,0.0486065824688,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277,-0.154133265253,-0.303016267406,-0.684218250895,-0.263118548719,-0.137813736054,-0.243833538516,-0.166316235256,0.0,0.00622149402426,-0.0967198928701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,-0.146511421711,-0.561136718747,-0.684218250895,-0.327822187991,-0.0986237871403,-0.149380786975,-0.116736507447,-0.0491692257674,-0.14790610032,-0.252892747436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13280,-0.152582328134,-0.044895816065,0.636970690907,3.5651801082,-0.022927001467,0.695971339313,0.124477224479,0.182038201951,-0.286620935229,-0.112337178327,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281,-0.152738111486,-0.4750965683,-2.0054071927,-0.450040173282,-0.135526898926,-0.234388263362,-0.159979500382,0.0,-0.159465669895,-0.0928155715059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13282,-0.108293449314,-0.216976116959,0.0,0.0,0.0,0.0,0.0,0.0,-0.28276774537,0.0243140694186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13284,-0.153836823175,-0.216976116959,1.95815963271,-0.374552594132,-0.142090204042,-0.267446726401,-0.173001142377,0.0,-0.209557138057,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286,-0.154259911123,-0.389056417853,-0.0236237799941,-0.44285088003,-0.142230551447,-0.267446726401,-0.173453766296,0.0,-0.00148488569293,-0.104528535598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13288,-0.153543214821,-0.561136718747,-2.0054071927,-0.446445526656,-0.136071777086,-0.25327881367,-0.165724342438,0.0,-0.267354985936,-0.237275461979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,-0.101065524799,2.4502685469,0.636970690907,1.81099255461,-0.0597227887661,0.35121879619,7.528103653e-05,0.0,-0.275061365653,-0.377831031089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13293,-0.154249399337,-0.389056417853,-0.0236237799941,-0.162468443185,-0.135815849465,-0.258001451247,-0.164227201781,0.0,0.0293406331758,-0.0732939646852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13294,-0.150484207978,-0.044895816065,0.636970690907,-0.047439751146,-0.116447907575,-0.0974317736281,-0.0962639793907,0.0,-0.251942226502,-0.358309424268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13295,9.56059666712,-0.389056417853,0.0,0.0,-0.128798479215,-0.215497713054,-0.138810627834,0.0,-0.25579541636,-0.342692138811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13296,9.56059666712,-0.389056417853,0.0,0.0,-0.122045292316,0.0395247161057,-0.0949409248565,0.0,-0.25579541636,-0.342692138811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13298,-0.15419076998,-0.561136718747,0.636970690907,-0.295470368355,-0.141652650367,-0.258001451247,-0.17226998066,0.0,-0.236529467067,-0.124050142419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13299,-0.139635890669,-0.130935966512,0.0,0.0,-0.142247062906,-0.262724088824,-0.173523400745,0.0,-0.182584809047,-0.385639673817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13300,-0.12481285793,-0.044895816065,1.95815963271,-0.468013406413,-0.142205784258,-0.267446726401,-0.173453766296,0.0,-0.309740074381,-0.155284713332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13301,-0.153692403299,-0.561136718747,-0.684218250895,-0.396120473889,-0.12530630555,-0.2060524379,-0.147097127285,-0.511584081204,-0.278914555512,-0.0537723578644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13302,-0.153171529735,-0.303016267406,1.29756516181,-0.468013406413,-0.140034527345,-0.25327881367,-0.169414968244,0.0,0.0447533926102,-0.0576766792286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,-0.152480246919,-0.561136718747,-1.3448127218,-0.0905755106606,-0.139877668481,-0.215497713054,-0.166037697459,0.0,-0.240382656926,-0.166997677425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13304,-0.153920687392,-0.4750965683,1.29756516181,-0.266713195345,-0.135427830169,-0.182439250015,-0.159457242013,0.0,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13305,-0.153600446608,-0.4750965683,-0.684218250895,-0.223577435831,-0.0761269236918,-0.0265922099727,-0.119312982066,-0.511584081204,-0.209557138057,-0.229466819251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13306,-0.149214819812,-0.389056417853,-0.0236237799941,-0.345795421122,-0.0694645498191,-0.177716612438,-0.0928518913814,0.0,-0.286620935229,-0.112337178327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
